Date,Close,High,Low,Open,Repaired?,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Open_lag1,Open_lag2,Open_lag3,Open_lag5,Open_lag10,High_lag1,High_lag2,High_lag3,High_lag5,High_lag10,Low_lag1,Low_lag2,Low_lag3,Low_lag5,Low_lag10,Close_rollmean3,Close_rollstd3,Close_rollmean5,Close_rollstd5,Close_rollmean10,Close_rollstd10,Close_rollmean20,Close_rollstd20,Open_rollmean3,Open_rollstd3,Open_rollmean5,Open_rollstd5,Open_rollmean10,Open_rollstd10,Open_rollmean20,Open_rollstd20,High_rollmean3,High_rollstd3,High_rollmean5,High_rollstd5,High_rollmean10,High_rollstd10,High_rollmean20,High_rollstd20,Low_rollmean3,Low_rollstd3,Low_rollmean5,Low_rollstd5,Low_rollmean10,Low_rollstd10,Low_rollmean20,Low_rollstd20,FII_Gross_Purchase,FII_Gross_Sales,FII_Net,DII_Gross_Purchase,DII_Gross_Sales,DII_Net,Repo Rate,%Change,sentiment_daily_x,sentiment_daily_y,"('Date', '')","('Close', '^NSEI')","('High', '^NSEI')","('Low', '^NSEI')","('Open', '^NSEI')","('Volume', '^NSEI')"
01-02-19,10893.65039,10983.4502,10813.4502,10851.34961,FALSE,482300,-38392.55829,1327500,-0.016749949,368821037.7,-3511541.748,160483195.1,339797.2428,11349.32791,76.43970795,441.7638888,9788.845658,19389.40619,188.2851225,196.1530679,0.557538553,0,0,9545.756706,9670.636736,9420.876676,2.616451136,5.89675433,1,0,4827.149902,21834.34961,13330.74976,173.7406054,0.356701902,3038.827994,0,-860.5103022,-785.2488551,-75.26144706,9788.845658,9788.845658,9787.540287,10648.05059,0.965792109,0.941718701,0.024073408,-0.907491857,13.19276944,1187.84637,-122.281651,10.50150445,-132.7831554,13330.74976,13330.74976,13330.74976,13330.74976,0,0,0,0,19.45561127,13858.40089,14694.21829,8,12,-4,12165.2998,19892.84818,0,0,50.52949924,0,0,0,45.82404774,72.4830375,35.67019023,31.6444442,-64.32980977,-961.710782,0,-8.081388184,-7.340194429,-0.741193756,-0.463376636,-11.21057298,10.74719634,13680.74012,-1.118735721,-1.125040637,-10.5795166,11016.90039,8716.400391,7555.950195,5235.700195,12182.5,11044.5498,8570.349609,7589.5,5198.149902,12202.15039,11117.34961,8722.400391,7600.450195,5244.600098,12222.2002,10878.7998,8537.5,7541.25,5159,12165.2998,10208.98372,1294.083225,8836.360254,2161.724978,9549.480224,5240.515856,11144.55986,5488.16802,10155.41634,1376.102825,8819.339843,2143.278695,9543.804834,5227.48112,11173.4676,5490.145082,10274.40007,1345.737533,8895.320118,2184.225173,9606.334962,5253.781123,11222.90759,5508.535963,10076.58333,1333.285706,8750.840039,2118.432543,9481.454932,5236.33164,11087.39004,5455.38427,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.281477778,0,,,,,,
01-02-21,14281.2002,14336.34961,13661.75,13758.59961,FALSE,870500,689778.3899,2198000,0.218104847,737398333.7,240282973.5,170458167.4,610492.7401,12104.54626,84.79950162,441.7638888,10163.20854,19684.57181,641.8452642,187.3692395,0.716250108,0,0,9553.076726,9739.566716,9366.586735,3.904291701,13.17661458,1,0,4827.149902,21834.34961,13330.74976,167.3408515,0.555885182,3079.215116,0,-438.3002012,-715.8591243,277.5589231,10163.20854,10163.20854,10478.87258,10917.17278,0.970951083,0.927027441,0.043923642,-0.867751288,15.08390249,2019.291463,-110.0266781,-52.37924639,-57.6474317,9581.749756,13330.74976,11456.24976,13330.74976,0,0,0,0,68.40517236,13858.40089,14694.21829,8,12,-4,12165.2998,19591.53422,0,0,57.92111238,0,0,0,45.38310003,76.32503589,55.58851816,42.55119723,-44.41148184,283.2958946,0,-4.014777543,-6.675111052,2.660333508,15.75080438,-5.818297506,21.56910188,13683.60668,31.09655339,27.07639145,17.22717176,10893.65039,11016.90039,8716.400391,5998.899902,14018.5,10851.34961,11044.5498,8570.349609,6040.950195,13996.09961,10983.4502,11117.34961,8722.400391,6052.950195,14049.84961,10813.4502,10878.7998,8537.5,5983.200195,13991.34961,12063.91699,1921.212184,10492.82031,2577.208794,9575.750244,5266.004104,11802.51489,5945.355384,11884.83301,1625.602209,10362.86973,2405.150191,9520.054834,5205.498752,11795.3251,5897.393395,12145.71647,1898.324898,10552,2592.59293,9634.984962,5281.413455,11863.76506,5941.137957,11784.66667,1625.930202,10286.55,2377.824987,9448.494971,5205.738016,11725.55503,5882.494352,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.067156757,0,,,,,,
01-02-22,17576.84961,17622.40039,17244.55078,17529.44922,FALSE,386400,983015.2852,2584400,0.276983738,813975562,335842764.4,188834233.8,699661.6415,12689.9407,87.28381531,543.7090249,10733.48862,20698.09209,768.8851447,185.6731549,0.843383508,0,0,9125.966765,9334.891716,8917.041813,4.57869193,20.72468539,1,0,4827.149902,21834.34961,13330.74976,158.4498788,0.749664844,3105.413624,0,160.3868701,-540.6099254,700.9967956,10612.73767,10733.48862,11570.86905,11410.48218,0.988127502,0.92249227,0.065635232,-0.70736833,16.80371045,3285.011381,-119.9404491,-88.31911162,-31.62133745,11390.7002,13330.74976,12360.72498,13330.74976,0,0,0,0,110.8516531,13858.40089,14694.21829,8,12,-4,12165.2998,19296.24653,0,0,63.61665998,0,0,0,45.83376877,79.33406359,74.96648435,55.40839758,-25.03351565,1694.475109,44.27949608,1.405609926,-5.058966856,6.464576782,15.1952335,-1.615591305,16.8108248,13768.60584,23.07683783,20.76386721,44.27949608,14281.2002,10893.65039,11016.90039,7555.950195,21741.90039,13758.59961,10851.34961,11044.5498,7589.5,21727.75,14336.34961,10983.4502,11117.34961,7600.450195,21834.34961,13661.75,10813.4502,10878.7998,7541.25,21680.84961,14250.56673,3341.704918,12497.0002,3465.638493,9159.245166,4266.729295,12158.5124,6104.718223,14046.46615,3348.343465,12350.85957,3429.531808,9100.224756,4179.778829,12141.29009,6052.79059,14314.06673,3319.531187,12556.39004,3466.885153,9213.79004,4271.874537,12215.82756,6098.890316,13906.58366,3222.533368,12227.21016,3341.50042,9004.865088,4124.146862,12072.60254,6037.951752,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.048111111,0,,,,,,
01-02-23,17616.30078,17972.19922,17353.40039,17811.59961,FALSE,512900,905932.5606,3097300,0.223031724,700583982.4,27667295.58,172717539.9,700812.8435,13315.91122,89.56837072,543.7090249,11225.11806,21460.80644,989.4296818,182.3711488,0.812200923,0,0,10402.50845,10664.14829,10140.8686,5.030322175,14.28572966,1,0,4827.149902,21834.34961,13330.74976,151.5102079,0.751984518,2856.752144,51.62972045,630.7630237,-306.3353356,937.0983593,10912.5544,11225.11806,12500.93547,11870.17244,0.990872289,0.91536228,0.075510009,-0.46781668,18.55724535,10516.78233,-12.60948233,-96.55553892,83.94605659,11565.59961,13330.74976,12448.17468,13330.74976,0,0,0,0,100.3674304,13858.40089,14694.21829,8,12,-4,12165.2998,19006.8646,0,0,63.68003531,0.448004111,0,0,46.20227272,77.86623261,75.19845182,68.58448478,-24.80154818,3003.511116,25.66466298,5.313848865,-2.984403712,8.298252577,17.250745,2.157675957,15.09306905,15340.31974,0.224449608,0.224198096,44.60333084,17576.84961,14281.2002,10893.65039,8716.400391,4899.700195,17529.44922,13758.59961,10851.34961,8570.349609,4882.049805,17622.40039,14336.34961,10983.4502,8722.400391,4918.799805,17244.55078,13661.75,10813.4502,8537.5,4827.149902,16491.4502,1914.234282,14276.98027,3320.96593,10430.90522,4726.423162,11547.83486,5724.839693,16366.54948,2262.952519,14199.10957,3372.463476,10393.17974,4697.667101,11575.53513,5716.817672,16643.64974,2005.820337,14406.34981,3376.274849,10519.12998,4778.003711,11623.53513,5740.143951,16086.56706,2100.65832,13990.39023,3231.963242,10257.49014,4590.223045,11491.90747,5686.533266,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,0.35%,0.2715,0,,,,,,
01-02-24,21697.44922,21832.94922,21658.75,21780.65039,FALSE,332500,721165.6061,3429800,0.164110142,794355107.3,213914012.4,176462673.8,777842.7418,14083.57612,90.8767382,669.6694786,11923.27347,23107.20257,739.3443663,187.5982989,0.936974147,0,0,12030.20173,12295.5465,11764.85695,4.411310508,18.71638931,1,0,4827.149902,21834.34961,13330.74976,142.6386785,0.991950445,2992.741774,51.62974936,1317.664865,18.4647046,1299.200161,10908.85014,11923.27347,13915.78374,12598.11887,1.024765721,0.936704067,0.088061654,-0.114269598,19.9743746,-7023.573275,122.107861,-78.99865149,201.1065125,13908.07471,13330.74976,13619.41223,13330.74976,0,0,0,0,138.0913336,13858.40089,14694.21829,8,12,-4,4827.149902,19006.8646,1,0,69.58267028,0.53771318,0,0,47.47998347,79.73084566,99.1950445,83.11999356,-0.804955503,4449.666716,-0.204449331,10.45921918,-0.295679133,10.75489831,14.75970869,4.678082503,10.08162619,17984.52688,23.16688669,20.83700521,78.10342064,17616.30078,17576.84961,14281.2002,11016.90039,5417.200195,17811.59961,17529.44922,13758.59961,11044.5498,5537.299805,17972.19922,17622.40039,14336.34961,11117.34961,5539.149902,17353.40039,17244.55078,13661.75,10878.7998,5402,18963.5332,2367.722891,16413.09004,4053.876932,12058.93013,5541.207327,11693.55742,5930.888982,19040.56641,2377.172141,16346.32969,4182.397108,12017.51479,5561.004704,11730.67263,5935.833665,19142.51628,2336.538438,16549.46973,4091.728516,12148.50991,5598.783496,11774.99763,5953.493259,18752.23372,2517.705247,16146.38027,4112.86478,11883.16514,5473.330069,11642.01753,5899.265829,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.5778625,0,,,,,,
01-03-11,5522.299805,5533.049805,5373.549805,5382,FALSE,0,721165.6061,3429800,0.164110142,680875806.2,213914012.4,191124559.7,777842.7418,14089.68579,90.00570813,170.44011,11523.21262,22786.67898,259.7462522,195.4917737,0.233611634,0,0,12056.5217,12329.25646,11783.78693,4.524269494,-11.47907765,0,1,4827.149902,21834.34961,13330.74976,147.5907828,0.04087386,4325.857538,55.34572659,550.4943908,124.8706418,425.6237489,10960.73344,11523.21262,12624.47852,12073.98413,1.015170418,0.955926272,0.059244146,0.027116004,21.18702941,-6106.012421,112.0147789,-55.93491082,167.9496897,13603.24951,13330.74976,13466.99963,13330.74976,0,0,42.86411617,55.18074198,-83.7698669,13858.40089,14694.21829,8,12,-4,5167.265888,19006.8646,0,0,41.08403,0.104586871,0.363434721,0,38.36562793,43.83006531,4.087386018,59.49362744,-95.91261398,3763.446542,12.70689196,4.559343337,0.675325361,3.884017976,4.872718402,4.717009683,0.155708719,17923.87259,-74.54862206,-136.8400301,-54.67022528,21697.44922,17616.30078,17576.84961,10893.65039,5235.700195,21780.65039,17811.59961,17529.44922,10851.34961,5198.149902,21832.94922,17972.19922,17622.40039,10983.4502,5244.600098,21658.75,17353.40039,17244.55078,10813.4502,5159,14945.34994,8411.857611,15338.81992,6085.032645,12087.59009,5502.602042,11846.3499,5840.721743,14991.41667,8555.349644,15252.45977,6205.012987,12035.8998,5536.203059,11829.50251,5793.596017,15112.73275,8517.86896,15459.38965,6152.408688,12177.35488,5559.870213,11895.87754,5839.559239,14795.2334,8438.607712,15058.4002,6110.602603,11904.62012,5444.387224,11761.96257,5780.916483,52683.49,53405.68,-722.19,24798.87,24163.88,634.99,6.25%,-0.25%,0,0,,,,,,
01-03-12,5339.75,5372.450195,5297.5,5366,FALSE,0,721165.6061,3429800,0.164110142,583607833.9,213914012.4,126673067.7,777842.7418,13759.89628,89.32572288,170.44011,11159.47952,22467.45461,-148.4955726,202.6613351,0.242671457,0,0,11989.01003,12262.26481,11715.75524,4.558421179,-11.66677688,0,1,4827.149902,21834.34961,13330.74976,152.4013703,0.030140182,3915.751765,58.89927179,-71.40091586,85.61633029,-157.0172462,10954.27926,11159.47952,11503.75105,11575.15197,1.01256948,0.953262557,0.059306923,0.015619822,22.21526536,-5923.779326,89.25319745,-32.39915181,121.6523493,13565.22461,13330.74976,13447.98718,13330.74976,0,0,42.6871375,55.09258845,-80.39170713,13858.40089,14694.21829,8,12,-4,5167.265888,21832.94922,0,1,40.8805333,0.18875137,0.27701714,0,31.70394813,38.77589797,3.014266418,35.43223231,-96.98573358,2393.012382,-1.429708931,-0.616846466,0.416890995,-1.033737461,-4.162469645,2.941113817,-7.103583462,17849.64215,-3.305684433,-3.361556947,-56.16868459,5522.299805,21697.44922,17616.30078,14281.2002,5998.899902,5382,21780.65039,17811.59961,13758.59961,6040.950195,5533.049805,21832.94922,17972.19922,14336.34961,6052.950195,5373.549805,21658.75,17353.40039,13661.75,5983.200195,10853.16634,9391.867997,13550.52988,7599.069395,12021.6751,5586.94324,11694.43743,6493.539938,10842.88346,9472.387397,13573.93984,7671.897868,11968.40478,5620.878595,11697.87263,6464.352351,10912.81641,9457.453333,13666.60977,7678.27065,12109.30488,5646.645987,11768.89504,6509.841133,10776.59994,9424.295115,13385.5502,7561.254226,11836.0501,5530.882731,11612.14751,6428.149258,38711.73,41098.87,-2387.14,18900.48,17972.47,928.01,6.25%,-0.25%,0,0,,,,,,
01-03-13,5719.700195,5739.450195,5679.899902,5702.450195,FALSE,174500,779918.9044,3604300,0.17070168,509706901.8,12787101.36,115284471.1,790259.2985,13385.71756,89.53756577,170.44011,10857.26956,22125.67201,-411.1328883,207.5734122,0.27203648,0,0,11803.72336,12077.01315,11530.43356,4.630569315,-10.63108366,0,1,4827.149902,21834.34961,13330.74976,156.6434325,0.052480732,3564.146608,58.547726,-527.5177256,-37.01048088,-490.5072447,10994.61259,10857.26956,10613.89707,11141.4148,1.023859222,0.92643407,0.097425152,-0.091448524,23.11202934,-4858.369657,37.49079047,-13.58577451,51.07656498,13565.22461,13330.74976,13447.98718,13330.74976,0,0,43.07251984,54.66044954,-71.12550334,13858.40089,14694.21829,8,12,-4,5167.265888,21502.24024,0,0,41.52969023,0.181231848,0.15819003,0.266213964,26.80784092,44.01390054,3.362731814,3.488128083,-96.63726819,349.5518608,9.244226789,-4.734746305,-0.613436465,-4.12130984,-6.695008022,1.01388945,-7.708897472,17728.24603,7.115505314,6.873755516,-53.04986501,5339.75,5522.299805,21697.44922,17576.84961,7555.950195,5366,5382,21780.65039,17529.44922,7589.5,5372.450195,5533.049805,21832.94922,17622.40039,7600.450195,5297.5,5373.549805,21658.75,17244.55078,7541.25,5527.25,190.0234617,11179.1,7873.621582,11838.0501,5776.969796,10719.39241,5750.594027,5483.483398,189.7994824,11208.54004,7965.092298,11779.6998,5812.627726,10740.7801,5760.668775,5548.316732,183.975703,11290.01973,7980.821371,11923.20488,5839.144193,10793.45757,5774.6793,5450.316569,202.42844,11072.62002,7848.999822,11649.91509,5719.580298,10658.78755,5722.422353,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,-0.25%,0,0,,,,,,
01-03-16,7222.299805,7235.5,7035.100098,7038.25,FALSE,275100,1018777.633,3879400,0.21031743,495943794.8,103851366.9,114245098,862529.7216,12960.79279,89.93256626,170.44011,10665.95536,21753.2986,-421.3878778,207.9015496,0.344703303,0,0,11654.27666,11929.11641,11379.43691,4.716547496,-7.562838261,0,1,4827.149902,21834.34961,13330.74976,159.4531304,0.140831527,3359.311927,57.81917399,-758.9971064,-181.407806,-577.5893004,11096.56258,10665.95536,10092.11288,10851.10999,1.022390375,0.926449649,0.095940726,-0.232597581,24.02671393,-3110.005166,52.99379274,5.444684453,47.54910829,13565.22461,13330.74976,13447.98718,13330.74976,36.95060855,0,44.79913051,52.9637646,-49.01979746,13858.40089,14694.21829,8,12,-4,5167.265888,21178.14543,0,0,44.14189185,0.257472856,0.209152025,0.214786398,23.47173889,42.25776409,12.3743918,6.250463344,-87.6256082,-1561.397145,20.39373757,-6.994649464,-1.889679064,-5.104970399,-5.545155492,-0.297919539,-5.247235953,17637.17202,26.27060088,23.32570442,-40.71578243,5719.700195,5339.75,5522.299805,17616.30078,8716.400391,5702.450195,5366,5382,17811.59961,8570.349609,5739.450195,5372.450195,5533.049805,17972.19922,8722.400391,5679.899902,5297.5,5373.549805,17353.40039,8537.5,6093.916667,995.503349,9100.299805,7081.442825,11688.64004,5884.98693,11594.55749,6456.38156,6035.566732,884.4941978,9053.870117,7147.529157,11626.48984,5925.710969,11586.5801,6411.800873,6115.80013,986.8982213,9142.679883,7132.781794,11774.51484,5947.63057,11643.24255,6468.151242,6004.166667,913.0581724,9008.959961,7106.108177,11499.6751,5829.103783,11520.05256,6393.0449,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,0.25%,0,0,,,,,,
01-03-17,8945.799805,8960.799805,8898.599609,8904.400391,FALSE,205900,1125369.264,4085300,0.222849812,475790202.7,54206901.62,109241915,911664.853,12765.00729,90.27528019,211.1132387,10579.94758,21412.53355,-252.6383854,204.7757965,0.424572591,0,0,11447.34831,11704.55309,11190.14352,4.493700701,-4.36295093,0,1,4827.149902,21834.34961,13330.74976,160.7493759,0.242170961,3197.230735,56.37443032,-794.2188765,-303.9700201,-490.2488564,11212.38338,10579.94758,9915.757022,10709.9759,1.029095036,0.924122115,0.104972921,-0.36156077,24.84980354,-1863.547192,66.94325742,26.46967427,40.47358314,13565.22461,13330.74976,13447.98718,13330.74976,28.68465595,0,46.80931974,51.00814203,-23.68885325,13858.40089,14694.21829,8,12,-4,5167.265888,20860.53252,0,0,47.06322749,0.296388965,0.245031223,0.204124426,21.38464647,40.86359678,22.06350584,12.60020982,-77.93649416,-4039.251258,18.39410761,-7.415692473,-2.994881746,-4.420810727,-6.740428063,-1.586421244,-5.15400682,17541.55425,23.86358981,21.40106919,-26.56843993,7222.299805,5719.700195,5339.75,21697.44922,11016.90039,7038.25,5702.450195,5366,21780.65039,11044.5498,7235.5,5739.450195,5372.450195,21832.94922,11117.34961,7035.100098,5679.899902,5297.5,21658.75,10878.7998,7295.933268,1614.309787,6549.969922,1533.14336,11481.52998,5947.367607,10579.94758,5556.99935,7215.033529,1608.278762,6478.620117,1519.912374,11412.4749,5987.389964,10545.67991,5566.724019,7311.916667,1612.033795,6568.25,1529.542649,11558.85986,6012.845878,10644.53491,5597.562635,7204.533203,1616.025258,6456.929883,1534.42151,11301.65508,5885.896953,10459.14749,5515.571311,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
01-03-18,10458.34961,10525.5,10447.15039,10479.9502,FALSE,176000,999683.8149,4261300,0.227545493,445849997.4,69296022.67,112038178.4,941422.8144,12923.37244,90.43218913,246.8081229,10493.74006,21301.35378,-313.87365,205.9821122,0.498362707,0,0,11405.36328,11653.40303,11157.32353,4.349528208,-1.408995805,0,1,4827.149902,21834.34961,13330.74976,162.0699541,0.331106814,3035.477681,54.72869587,-692.1041094,-381.596838,-310.5072715,11357.54582,10574.1572,9999.232804,10691.33691,1.027762099,0.925235058,0.102527041,-0.451065274,25.62394234,523.1603264,96.37207652,49.40286923,46.96920729,13565.22461,13330.74976,13447.98718,13330.74976,14.34232797,0,48.63106813,49.22939039,0.021418239,13858.40089,14694.21829,8,12,-4,5167.265888,20549.27187,0,0,49.55657538,0.30227861,0.285380144,0.246521131,20.20516065,43.33326593,31.21082192,21.88290652,-68.78917808,-3029.52637,19.98473155,-6.473503875,-3.690606172,-2.782897703,-8.632785781,-2.995694151,-5.63709163,17504.18314,16.90793264,15.62165385,-14.15268122,8945.799805,7222.299805,5719.700195,5522.299805,10893.65039,8904.400391,7038.25,5702.450195,5382,10851.34961,8960.799805,7235.5,5739.450195,5533.049805,10983.4502,8898.599609,7035.100098,5679.899902,5373.549805,10813.4502,8875.483073,1619.170441,7537.179883,2164.978212,11437.9999,5953.738136,10493.74006,5544.188854,8807.53353,1722.893629,7498.210157,2170.874363,11375.33496,5992.407179,10459.5699,5553.055285,8907.266602,1645.653169,7566.740039,2177.227549,11513.06484,6019.455536,10559.6999,5585.237325,8793.616699,1708.446036,7471.65,2180.462119,11265.0251,5890.410882,10373.24001,5500.959712,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6%,0.25%,0,0,,,,,,
01-03-19,10863.5,10877.90039,10823.09961,10842.65039,FALSE,308500,1146050.345,4569800,0.265178956,400012697.1,6469064.302,108754721.5,953373.9253,13023.29133,90.74107771,246.8081229,10335.99006,21024.65377,-352.6736458,206.824187,0.524676141,0,0,11081.53662,11267.59648,10895.47676,3.358015589,-0.085931369,0,1,4827.149902,21834.34961,13330.74976,164.543499,0.354929101,2773.884991,53.56520628,-571.8927467,-419.6560197,-152.236727,11344.76245,10587.30915,10132.19699,10704.08974,1.028515296,0.922652795,0.105862501,-0.502702043,26.34514209,557.6603264,100.0236747,73.84332743,26.18034729,13565.22461,13330.74976,13447.98718,13330.74976,7.171163987,0,48.98030246,48.74322436,8.31807326,13858.40089,14694.21829,8,12,-4,5167.265888,20244.23643,0,0,50.23275224,0.325837025,0.3081682,0.279526522,19.38814032,37.06596388,33.66101474,28.9784475,-66.33898526,-1940.138599,-1.392409703,-5.342749929,-4.021034923,-1.321715005,-5.734934648,-3.543542251,-2.191392397,17383.58746,3.873941923,3.800788108,-10.82700595,10458.34961,8945.799805,7222.299805,5339.75,14281.2002,10479.9502,8904.400391,7038.25,5366,13758.59961,10525.5,8960.799805,7235.5,5372.450195,14336.34961,10447.15039,8898.599609,7035.100098,5297.5,13661.75,10089.21647,1010.736348,8641.929883,2172.663529,11096.22988,5869.8966,10335.99006,5483.168789,10075.66699,1030.430467,8593.540235,2207.43077,11083.74004,5934.213611,10301.89744,5491.785891,10121.40007,1020.436785,8667.830078,2182.209762,11167.21992,5938.022626,10401.10244,5525.632553,10056.2832,1020.052906,8576.769922,2203.207677,10981.16006,5830.167498,10214.82751,5436.525416,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.281477778,0,,,,,,
01-03-21,14761.5498,14806.7998,14638.5498,14702.5,FALSE,507300,1380478.725,5077100,0.298140657,625365263.7,128423696.1,114476836,1135403.719,13529.87462,91.44046028,246.8081229,9986.972534,19560.8138,413.1312637,191.7265966,0.74935536,0,0,10806.97324,10972.07314,10641.87334,3.055432801,12.47631403,1,0,4827.149902,21832.94922,13330.04956,170.2798246,0.584177181,2890.826472,51.82520271,-160.2372192,-367.7722596,207.5350404,11667.0874,10768.79787,10844.40511,11004.64233,1.027190455,0.92913132,0.098059135,-0.458764967,27.14103334,4294.227666,97.21943043,86.04653996,11.17289047,13565.22461,13330.74976,13447.98718,13330.74976,8.550736201,0,53.58352417,44.31369058,81.0630946,13858.40089,14694.21829,8,12,-4,5167.265888,19945.30171,0,0,56.30197839,0.537292575,0.388469404,0.327339249,19.998321,78.69457833,57.23491194,40.70224954,-42.76508806,-318.4184834,35.50599911,-1.45608748,-3.508045435,2.051957955,2.364206307,-2.361992539,4.726198846,17345.0631,35.88208036,30.66172675,21.17011943,10863.5,10458.34961,8945.799805,5719.700195,17576.84961,10842.65039,10479.9502,8904.400391,5702.450195,17529.44922,10877.90039,10525.5,8960.799805,5739.450195,17622.40039,10823.09961,10447.15039,8898.599609,5679.899902,17244.55078,12027.7998,2376.147826,10450.2998,2803.621763,10814.6999,5585.146189,9986.972534,4911.276945,12008.36686,2340.224963,10393.5502,2839.533892,10801.04512,5653.741272,9950.634937,4917.113094,12070.06673,2376.621011,10481.3,2815.862768,10885.65986,5658.086058,10049.72495,4954.21879,11969.59993,2319.009378,10368.4999,2815.951618,10720.55996,5571.604494,9862.712524,4851.371593,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.067156757,0,,,,,,
01-03-23,17450.90039,17467.75,17345.25,17360.09961,FALSE,272900,1578305.116,5350000,0.319322056,640873622.6,120472182.9,109141820,1185122.332,13937.28132,91.62924435,291.7731557,10614.53254,20414.99612,814.0689709,184.6612375,0.848777779,0,0,10784.37324,10899.84326,10668.90322,2.141432182,29.36691789,1,0,5159,21832.94922,13495.97461,157.0860436,0.737191905,2872.363844,50.39249541,378.6460727,-218.4885932,597.1346658,11931.22909,11047.21881,11860.789,11482.14293,1.025612053,0.931551341,0.094060712,-0.304077953,27.95226927,6962.317066,159.037404,90.14982251,68.88758147,11382.625,13330.74976,12356.68738,13330.74976,20.67275772,0,56.39954911,41.52477205,112.3278939,13858.40089,14694.21829,8,12,-4,5167.265888,19652.34567,0,0,59.9324819,0.663781537,0.508970379,0.401869328,21.35619068,80.28450048,73.49906391,54.7983302,-26.50093609,1458.188942,22.19491461,3.297695169,-2.146897314,5.444592483,1.75830355,-1.537933321,3.296236871,17345.54641,18.2186195,16.73654319,43.24564244,14761.5498,10863.5,10458.34961,7222.299805,17616.30078,14702.5,10842.65039,10479.9502,7038.25,17811.59961,14806.7998,10877.90039,10525.5,7235.5,17972.19922,14638.5498,10823.09961,10447.15039,7035.100098,17353.40039,14358.65006,3312.1303,12496.01992,3503.739094,10798.15986,5562.966517,10614.53254,5027.531733,14301.75,3277.15372,12457.92012,3471.975891,10755.89512,5593.012005,10574.53743,5030.467947,14384.15006,3315.192916,12527.75,3501.849886,10835.21494,5589.721362,10677.17246,5063.638633,14268.96647,3276.74462,12430.52988,3464.894787,10719.74492,5570.526896,10488.61753,4973.491069,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,0.35%,0.2715,0,,,,,,
